parl_const,parliamentary_constituency_name,All Premises,All Matched Premises,SFBB availability (% premises),UFBB (100Mbit/s) availability (% premises),UFBB availability (% premises),Full Fibre availability (% premises),Gigabit availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,% of premises below the USO,% of premises with NGA,Number of premises with SFBB availability,Number of premises with UFBB (100Mbit/s) availability,Number of premises with UFBB availability,Number of premises unable to receive 2Mbit/s,Number of premises unable to receive 5Mbit/s,Number of premises unable to receive 10Mbit/s,Number of premises unable to receive 30Mbit/s,Number of premises with Full Fibre availability,Number of premises with Gigabit availability,Number of premises below the USO,Number of premises with NGA,Number of premises able to receive decent broadband from FWA,% of premises with 30<300Mbit/s download speed,% of premises with >=300Mbit/s download speed,% of premises able to receive decent broadband from FWA,% of premises with 0<2Mbit/s download speed,% of premises with 2<5Mbit/s download speed,% of premises with 5<10Mbit/s download speed,% of premises with 10<30Mbit/s download speed,Number of premises with 30<300Mbit/s download speed,Number of premises with >=300Mbit/s download speed,Number of premises with 0<2Mbit/s download speed,Number of premises with 2<5Mbit/s download speed,Number of premises with 5<10Mbit/s download speed,Number of premises with 10<30Mbit/s download speed
E14000904,ROTHERHAM,43118,42982,98.1,81.0,80.9,26.5,26.5,0.0,0.0,0.3,1.6,0.0,98.9,42300,34945,34870,1,18,132,682,11446,11446,5,42656,0,17.2,80.9,0.0,0.0,0.0,0.3,1.3,7430,34870,1,17,114,550
E14000905,RUGBY,48604,48435,97.9,74.7,71.2,17.1,68.6,0.2,0.4,0.5,1.8,0.0,99.1,47572,36290,34603,96,179,260,863,8292,33321,11,48179,0,26.7,71.2,0.0,0.2,0.2,0.2,1.2,12969,34603,96,83,81,603
E14000906,"RUISLIP, NORTHWOOD AND PINNER",42811,42596,97.7,79.6,77.3,8.9,75.3,0.0,0.1,0.6,1.8,0.0,98.3,41839,34061,33093,14,47,239,757,3810,32252,3,42076,0,20.4,77.3,0.0,0.0,0.1,0.4,1.2,8746,33093,14,33,192,518
E14000907,RUNNYMEDE AND WEYBRIDGE,49772,49465,96.7,71.0,67.8,6.6,53.5,0.1,0.2,0.6,2.7,0.0,98.0,48114,35341,33724,30,77,318,1351,3270,26647,15,48757,0,28.9,67.8,0.0,0.1,0.1,0.5,2.1,14390,33724,30,47,241,1033
E14000908,RUSHCLIFFE,46682,46510,97.1,78.9,76.1,42.6,42.6,0.2,0.4,0.8,2.5,0.2,99.3,45333,36847,35505,71,181,362,1177,19885,19888,88,46346,1475,21.1,76.1,3.2,0.2,0.2,0.4,1.7,9828,35505,71,110,181,815
E14000909,RUTLAND AND MELTON,50153,49887,91.8,31.9,31.6,8.9,8.9,0.6,1.4,2.5,7.7,1.0,97.7,46039,15974,15862,300,712,1257,3848,4446,4446,503,48975,1429,60.2,31.6,2.8,0.6,0.8,1.1,5.2,30177,15862,300,412,545,2591
E14000910,SAFFRON WALDEN,53156,52692,92.7,49.9,48.3,35.7,35.7,0.3,1.0,2.6,6.5,0.8,96.3,49258,26544,25696,174,521,1357,3434,18969,18969,421,51191,1461,44.3,48.3,2.7,0.3,0.7,1.6,3.9,23562,25696,174,347,836,2077
E14000911,SALFORD AND ECCLES,66712,66320,93.4,79.1,79.0,54.9,79.0,0.0,1.3,3.2,6.0,0.0,93.7,62341,52768,52673,2,856,2106,3979,36649,52673,1,62503,0,14.5,79.0,0.0,0.0,1.3,1.9,2.8,9668,52673,2,854,1250,1873
E14000912,SALISBURY,47523,47367,96.8,71.1,71.1,59.8,65.4,0.1,0.3,0.7,2.8,0.4,99.3,46017,33805,33771,39,163,323,1350,28435,31090,167,47210,64,25.8,71.1,0.1,0.1,0.3,0.3,2.2,12246,33771,39,124,160,1027
E14000913,SCARBOROUGH AND WHITBY,56121,55812,93.4,4.1,4.1,4.1,4.1,0.7,1.2,1.8,6.0,0.9,97.8,52417,2301,2301,379,690,1003,3395,2298,2298,516,54896,589,89.3,4.1,1.0,0.7,0.6,0.6,4.3,50116,2301,379,311,313,2392
E14000914,SCUNTHORPE,42509,42246,97.0,76.3,76.2,6.0,76.2,0.4,0.8,1.1,2.4,0.2,98.5,41246,32431,32410,152,338,478,1000,2557,32411,73,41876,30300,20.8,76.2,71.3,0.4,0.4,0.3,1.2,8836,32410,152,186,140,522
E14000915,SEDGEFIELD,42487,42339,91.2,31.4,25.4,18.1,18.1,0.9,2.1,3.2,8.4,0.4,96.9,38757,13360,10776,379,887,1352,3582,7684,7684,167,41190,1834,65.9,25.4,4.3,0.9,1.2,1.1,5.2,27981,10776,379,508,465,2230
E14000916,SEFTON CENTRAL,39192,39135,98.7,86.6,86.5,75.1,86.5,0.0,0.0,0.2,1.2,0.0,99.7,38684,33930,33919,1,18,90,451,29439,33919,13,39058,12,12.2,86.5,0.0,0.0,0.0,0.2,0.9,4765,33919,1,17,72,361
E14000917,SELBY AND AINSTY,49445,48941,91.7,21.5,21.4,21.2,21.3,0.8,1.5,2.3,7.3,0.6,97.4,45335,10641,10591,390,735,1159,3606,10506,10546,289,48172,15553,70.3,21.4,31.5,0.8,0.7,0.9,4.9,34744,10591,390,345,424,2447
E14000918,SEVENOAKS,43343,43136,95.1,63.7,63.7,40.6,63.7,0.1,0.3,0.8,4.5,0.1,99.2,41201,27601,27593,29,141,364,1935,17614,27588,57,43008,0,31.4,63.7,0.0,0.1,0.3,0.5,3.6,13608,27593,29,112,223,1571
E14000919,SHEFFIELD CENTRAL,58552,57817,91.3,73.0,68.6,28.0,28.0,0.0,0.0,1.2,7.5,0.0,91.4,53438,42725,40152,3,23,710,4379,16376,16377,1,53497,198,22.7,68.6,0.3,0.0,0.0,1.2,6.3,13286,40152,3,20,687,3669
E14000920,SHEFFIELD SOUTH EAST,44735,44577,97.4,57.3,50.7,28.2,28.2,0.0,0.2,0.7,2.3,0.0,98.0,43568,25635,22685,8,77,302,1009,12617,12617,18,43825,0,46.7,50.7,0.0,0.0,0.2,0.5,1.6,20883,22685,8,69,225,707
E14000921,"SHEFFIELD, BRIGHTSIDE AND HILLSBOROUGH",48750,48660,99.0,77.1,76.9,31.5,31.5,0.0,0.1,0.4,0.8,0.0,99.2,48280,37580,37512,0,26,188,380,15380,15380,17,48379,0,22.1,76.9,0.0,0.0,0.1,0.3,0.4,10768,37512,0,26,162,192
E14000922,"SHEFFIELD, HALLAM",39028,38964,97.2,33.9,29.8,14.7,14.7,0.1,0.2,0.3,2.6,0.1,99.6,37936,13233,11614,39,75,109,1028,5743,5743,42,38874,0,67.4,29.8,0.0,0.1,0.1,0.1,2.4,26322,11614,39,36,34,919
E14000923,"SHEFFIELD, HEELEY",45519,45432,98.8,58.6,55.4,8.4,8.4,0.0,0.0,0.0,1.0,0.0,99.4,44966,26667,25229,0,0,7,466,3836,3836,0,45257,0,43.4,55.4,0.0,0.0,0.0,0.0,1.0,19737,25229,0,0,7,459
E14000924,SHERWOOD,48594,48280,96.9,71.3,70.4,20.0,20.0,0.1,0.4,0.7,2.5,0.2,99.2,47085,34627,34218,65,208,353,1195,9713,9714,85,48198,381,26.5,70.4,0.8,0.1,0.3,0.3,1.7,12867,34218,65,143,145,842
E14000925,SHIPLEY,44670,44605,96.4,74.2,70.7,18.7,68.6,0.1,0.2,0.4,3.4,0.0,98.3,43077,33158,31593,30,86,165,1528,8375,30661,8,43909,21092,25.7,70.7,47.2,0.1,0.1,0.2,3.1,11484,31593,30,56,79,1363
E14000926,SHREWSBURY AND ATCHAM,52424,52079,89.1,36.0,25.2,18.5,18.5,0.4,1.6,3.5,10.3,0.3,94.9,46695,18854,13190,230,858,1816,5384,9692,9695,152,49767,45088,63.9,25.2,86.0,0.4,1.2,1.8,6.8,33505,13190,230,628,958,3568
E14000927,SITTINGBOURNE AND SHEPPEY,53642,53290,94.5,59.3,52.8,18.8,18.8,0.2,0.6,1.2,4.8,0.1,98.6,50712,31789,28334,89,306,643,2578,10080,10080,55,52872,17542,41.7,52.8,32.7,0.2,0.4,0.6,3.6,22378,28334,89,217,337,1935
E14000928,SKIPTON AND RIPON,51569,51020,89.0,20.0,16.4,13.2,13.2,1.4,2.8,4.3,9.9,1.1,96.6,45898,10289,8438,720,1437,2197,5122,6812,6825,549,49819,18013,72.6,16.4,34.9,1.4,1.4,1.5,5.7,37460,8438,720,717,760,2925
E14000929,SLEAFORD AND NORTH HYKEHAM,56697,56316,93.1,36.6,35.1,14.2,14.2,0.8,1.6,2.5,6.2,0.6,98.2,52778,20748,19928,475,926,1414,3538,8048,8048,336,55702,15986,57.9,35.1,28.2,0.8,0.8,0.9,3.7,32850,19928,475,451,488,2124
E14000930,SLOUGH,54965,54734,98.7,93.7,91.1,61.8,62.4,0.0,0.1,0.1,0.9,0.0,98.9,54244,51526,50081,7,32,80,490,33965,34305,0,54333,0,7.6,91.1,0.0,0.0,0.0,0.1,0.7,4163,50081,7,25,48,410
E14000931,SOLIHULL,45596,45413,98.2,94.9,93.5,58.2,92.7,0.0,0.0,0.7,1.4,0.0,98.2,44774,43253,42632,0,4,308,639,26535,42283,5,44780,1,4.7,93.5,0.0,0.0,0.0,0.7,0.7,2142,42632,0,4,304,331
E14000932,SOMERTON AND FROME,53632,53139,83.8,32.9,32.0,13.1,13.1,0.7,2.7,6.5,15.3,1.2,93.4,44925,17668,17177,368,1450,3493,8214,7049,7049,622,50084,2140,51.7,32.0,4.0,0.7,2.0,3.8,8.8,27748,17177,368,1082,2043,4721
E14000933,SOUTH BASILDON AND EAST THURROCK,44768,44668,96.9,69.4,66.5,4.2,4.2,0.1,0.4,0.8,2.9,0.2,99.1,43376,31075,29786,27,195,351,1292,1876,1876,98,44349,5,30.4,66.5,0.0,0.1,0.4,0.3,2.1,13590,29786,27,168,156,941
E14000934,SOUTH CAMBRIDGESHIRE,53614,53334,95.9,61.8,60.0,23.5,23.5,0.2,0.5,1.1,3.6,0.3,98.1,51400,33127,32168,104,265,610,1934,12619,12619,166,52602,25,35.9,60.0,0.0,0.2,0.3,0.6,2.5,19232,32168,104,161,345,1324
E14000935,SOUTH DERBYSHIRE,49630,49096,93.9,46.1,42.9,38.6,38.6,0.2,0.8,1.2,5.0,0.7,98.2,46613,22883,21291,123,383,613,2483,19172,19172,368,48740,0,51.0,42.9,0.0,0.2,0.5,0.5,3.8,25322,21291,123,260,230,1870
E14000936,SOUTH DORSET,49985,49367,95.1,6.1,6.1,6.1,6.1,0.2,0.4,0.7,3.7,0.5,98.3,47518,3045,3045,79,186,342,1849,3045,3045,239,49111,5,89.0,6.1,0.0,0.2,0.2,0.3,3.0,44473,3045,79,107,156,1507
E14000937,SOUTH EAST CAMBRIDGESHIRE,54530,53974,95.2,56.3,52.7,23.3,23.3,0.2,0.5,1.2,3.8,0.3,98.3,51916,30715,28745,121,271,657,2058,12693,12696,143,53620,241,42.5,52.7,0.4,0.2,0.3,0.7,2.6,23171,28745,121,150,386,1401
E14000938,SOUTH EAST CORNWALL,48509,48078,88.4,38.3,37.6,24.5,24.5,0.5,1.2,2.4,10.7,0.7,94.8,42892,18579,18252,228,587,1151,5186,11883,11883,343,46004,8562,50.8,37.6,17.7,0.5,0.7,1.2,8.3,24640,18252,228,359,564,4035
E14000939,SOUTH HOLLAND AND THE DEEPINGS,51153,50733,89.2,11.8,8.9,7.1,7.1,0.4,1.5,2.7,9.9,1.1,98.3,45647,6056,4542,216,758,1397,5086,3625,3627,545,50275,439,80.4,8.9,0.9,0.4,1.1,1.2,7.2,41105,4542,216,542,639,3689
E14000940,SOUTH LEICESTERSHIRE,49521,49266,96.3,62.6,58.9,39.3,39.3,0.2,0.4,0.6,3.2,0.1,98.1,47702,30979,29156,91,202,305,1564,19480,19480,43,48572,0,37.5,58.9,0.0,0.2,0.2,0.2,2.5,18546,29156,91,111,103,1259
E14000941,SOUTH NORFOLK,52430,52171,91.0,17.7,16.8,14.8,14.8,0.4,1.4,2.7,8.5,1.6,98.2,47710,9255,8808,205,742,1406,4461,7777,7777,826,51476,0,74.2,16.8,0.0,0.4,1.0,1.3,5.8,38902,8808,205,537,664,3055
E14000942,SOUTH NORTHAMPTONSHIRE,55605,55284,95.2,58.8,53.6,46.7,50.4,0.2,1.5,2.1,4.2,0.5,97.2,52942,32718,29829,105,845,1147,2342,25976,28017,265,54025,50,41.6,53.6,0.1,0.2,1.3,0.5,2.1,23113,29829,105,740,302,1195
E14000943,SOUTH RIBBLE,46153,45969,96.0,68.5,66.8,25.0,25.0,0.1,0.5,1.1,3.6,0.0,98.6,44321,31604,30811,38,243,502,1648,11557,11558,23,45527,15722,29.3,66.8,34.1,0.1,0.4,0.6,2.5,13510,30811,38,205,259,1146
E14000944,SOUTH SHIELDS,42545,42507,98.4,83.2,82.6,1.4,82.5,0.0,0.2,0.3,1.5,0.0,99.0,41867,35395,35143,16,65,141,640,615,35080,1,42104,0,15.8,82.6,0.0,0.0,0.1,0.2,1.2,6724,35143,16,49,76,499
E14000945,SOUTH STAFFORDSHIRE,43036,42859,93.2,41.2,36.5,32.8,33.1,0.2,0.6,1.5,6.4,0.1,98.9,40097,17742,15693,72,271,655,2762,14111,14235,46,42568,2322,56.7,36.5,5.4,0.2,0.5,0.9,4.9,24404,15693,72,199,384,2107
E14000946,SOUTH SUFFOLK,45689,45254,93.4,15.8,15.6,11.7,11.7,0.3,0.7,1.1,5.7,0.4,98.4,42665,7236,7121,146,335,500,2589,5344,5344,198,44945,3489,77.8,15.6,7.6,0.3,0.4,0.4,4.6,35544,7121,146,189,165,2089
E14000947,SOUTH SWINDON,49468,49394,89.9,84.3,81.9,20.7,20.7,0.0,0.6,1.8,10.0,0.6,90.4,44447,41721,40537,24,313,885,4947,10218,10218,295,44741,0,7.9,81.9,0.0,0.0,0.6,1.2,8.2,3910,40537,24,289,572,4062
E14000948,SOUTH THANET,51258,50771,96.4,58.6,58.5,58.5,58.5,0.1,0.4,0.8,2.6,0.1,98.5,49429,30047,29995,48,193,413,1342,29963,29963,35,50489,12184,37.9,58.5,23.8,0.1,0.3,0.4,1.8,19434,29995,48,145,220,929
E14000949,SOUTH WEST BEDFORDSHIRE,53866,51296,93.8,72.1,69.4,10.2,10.2,0.0,0.1,0.2,1.5,0.7,94.7,50513,38830,37366,13,43,119,783,5485,5485,361,51036,0,24.4,69.4,0.0,0.0,0.1,0.1,1.2,13147,37366,13,30,76,664
E14000950,SOUTH WEST DEVON,43895,43742,92.0,73.2,72.2,18.6,18.6,0.2,1.0,3.4,7.7,0.8,96.5,40377,32112,31683,74,422,1492,3365,8176,8176,369,42344,11553,19.8,72.2,26.3,0.2,0.8,2.4,4.3,8694,31683,74,348,1070,1873
E14000951,SOUTH WEST HERTFORDSHIRE,48092,47868,96.1,72.6,71.4,29.4,29.4,0.2,0.3,0.6,3.5,0.1,99.1,46198,34898,34314,76,156,298,1670,14143,14160,59,47660,0,24.7,71.4,0.0,0.2,0.2,0.3,2.9,11884,34314,76,80,142,1372
E14000952,SOUTH WEST NORFOLK,52186,51711,89.8,24.0,21.9,19.5,19.5,0.8,1.9,3.3,9.3,1.6,97.6,46837,12510,11433,442,1006,1731,4874,10182,10182,847,50914,8,67.8,21.9,0.0,0.8,1.1,1.4,6.0,35404,11433,442,564,725,3143
E14000953,SOUTH WEST SURREY,48079,47884,94.7,29.3,25.8,13.7,13.7,0.0,0.2,0.4,4.9,0.3,99.4,45542,14106,12417,24,92,208,2342,6595,6595,140,47775,0,68.9,25.8,0.0,0.0,0.1,0.2,4.4,33125,12417,24,68,116,2134
E14000954,SOUTH WEST WILTSHIRE,49876,49702,95.1,59.7,59.5,11.7,11.7,0.3,0.6,1.1,4.6,0.3,98.4,47412,29758,29663,142,297,531,2290,5841,5848,127,49066,1371,35.6,59.5,2.7,0.3,0.3,0.5,3.5,17749,29663,142,155,234,1759
E14000955,"SOUTHAMPTON, ITCHEN",52278,52153,96.4,90.9,90.1,33.4,87.0,0.0,0.0,0.4,3.4,0.0,96.6,50392,47522,47108,4,17,206,1761,17471,45484,0,50494,0,6.3,90.1,0.0,0.0,0.0,0.4,3.0,3284,47108,4,13,189,1555
E14000956,"SOUTHAMPTON, TEST",50899,50823,99.2,98.2,97.0,79.2,94.6,0.0,0.0,0.2,0.7,0.0,99.2,50484,49974,49372,1,14,112,339,40319,48144,7,50512,0,2.2,97.0,0.0,0.0,0.0,0.2,0.4,1112,49372,1,13,98,227
E14000957,SOUTHEND WEST,43058,42876,98.6,66.7,56.9,20.0,20.0,0.0,0.0,0.0,0.9,0.0,99.1,42468,28700,24500,0,2,6,408,8619,8619,2,42652,162,41.7,56.9,0.4,0.0,0.0,0.0,0.9,17968,24500,0,2,4,402
E14000958,SOUTHPORT,46472,45991,97.4,46.6,30.6,1.5,17.4,0.0,0.0,0.1,1.6,0.1,98.7,45248,21647,14223,0,20,39,743,718,8073,31,45854,313,66.8,30.6,0.7,0.0,0.0,0.0,1.5,31025,14223,0,20,19,704
E14000959,SPELTHORNE,45230,45031,97.0,83.9,82.5,23.3,23.3,0.0,0.0,0.6,2.6,0.0,97.6,43864,37954,37300,0,15,277,1167,10557,10561,2,44163,0,14.5,82.5,0.0,0.0,0.0,0.6,2.0,6564,37300,0,15,262,890
E14000960,ST ALBANS,46289,46091,97.2,86.3,83.7,44.9,44.9,0.0,0.0,0.1,2.4,0.0,98.7,45001,39936,38730,1,4,30,1090,20794,20794,16,45690,0,13.5,83.7,0.0,0.0,0.0,0.1,2.3,6271,38730,1,3,26,1060
E14000961,ST AUSTELL AND NEWQUAY,55048,54354,88.5,37.2,30.9,27.1,27.1,0.1,0.8,1.6,10.2,0.5,93.0,48737,20485,17021,80,425,873,5617,14900,14900,287,51174,1622,57.6,30.9,2.9,0.1,0.6,0.8,8.6,31716,17021,80,345,448,4744
E14000962,ST HELENS NORTH,47406,47299,97.6,82.9,82.7,3.0,82.7,0.1,0.4,0.7,2.2,0.1,99.4,46258,39282,39225,63,206,353,1041,1442,39212,31,47125,17432,14.8,82.7,36.8,0.1,0.3,0.3,1.5,7033,39225,63,143,147,688
E14000963,ST HELENS SOUTH AND WHISTON,52151,51941,96.9,83.1,82.0,9.7,81.8,0.1,0.4,0.8,2.7,0.1,98.0,50527,43345,42745,67,221,405,1414,5045,42652,50,51084,20474,14.9,82.0,39.3,0.1,0.3,0.4,1.9,7782,42745,67,154,184,1009
E14000964,ST IVES,50793,50277,86.5,33.0,33.0,33.0,33.0,0.3,0.8,2.1,12.5,1.0,92.2,43934,16768,16768,136,406,1076,6343,16768,16768,487,46812,272,53.5,33.0,0.5,0.3,0.5,1.3,10.4,27166,16768,136,270,670,5267
E14000965,STAFFORD,47501,47389,95.5,70.3,70.1,8.6,12.2,0.2,0.6,1.3,4.3,0.1,98.6,45354,33398,33292,85,281,627,2035,4072,5802,45,46846,239,25.4,70.1,0.5,0.2,0.4,0.7,3.0,12062,33292,85,196,346,1408
E14000966,STAFFORDSHIRE MOORLANDS,37515,37314,89.4,35.2,33.9,3.5,3.5,0.8,1.9,3.8,10.1,1.3,97.0,33525,13223,12711,294,709,1421,3789,1324,1324,478,36392,0,55.5,33.9,0.0,0.8,1.1,1.9,6.3,20814,12711,294,415,712,2368
E14000967,STALYBRIDGE AND HYDE,48564,48227,95.3,27.3,27.1,18.2,19.3,0.0,0.0,0.2,4.0,0.0,99.1,46274,13238,13143,3,21,93,1953,8830,9361,2,48106,0,68.2,27.1,0.0,0.0,0.0,0.1,3.8,33131,13143,3,18,72,1860
E14000968,STEVENAGE,44504,44298,98.4,84.5,84.3,5.8,5.8,0.0,0.0,0.2,1.1,0.0,99.0,43796,37614,37499,0,22,71,502,2597,2597,2,44039,0,14.1,84.3,0.0,0.0,0.0,0.1,1.0,6297,37499,0,22,49,431
E14000969,STOCKPORT,45070,44463,97.8,84.6,84.4,3.1,38.8,0.0,0.0,0.0,0.8,0.0,97.9,44097,38138,38042,1,4,8,366,1407,17465,0,44131,2242,13.4,84.4,5.0,0.0,0.0,0.0,0.8,6055,38042,1,3,4,358
E14000970,STOCKTON NORTH,45189,45056,95.6,90.7,90.2,7.2,7.2,0.1,0.7,1.7,4.2,0.2,96.5,43179,40965,40739,58,313,747,1877,3253,3253,109,43602,3977,5.4,90.2,8.8,0.1,0.6,1.0,2.5,2440,40739,58,255,434,1130
E14000971,STOCKTON SOUTH,47712,47598,96.3,87.4,86.5,7.8,7.8,0.1,0.6,1.5,3.4,0.1,96.6,45955,41688,41290,24,270,727,1643,3745,3745,42,46075,15789,9.8,86.5,33.1,0.1,0.5,1.0,1.9,4665,41290,24,246,457,916
E14000972,STOKE-ON-TRENT CENTRAL,43162,42990,97.4,87.5,87.5,20.4,20.4,0.0,0.0,0.3,2.2,0.0,97.6,42030,37776,37748,0,16,151,960,8822,8822,12,42139,0,9.9,87.5,0.0,0.0,0.0,0.3,1.9,4282,37748,0,16,135,809
E14000973,STOKE-ON-TRENT NORTH,47486,47275,98.0,88.3,87.0,36.2,36.2,0.0,0.0,0.5,1.5,0.2,98.6,46543,41909,41330,0,14,224,732,17173,17173,113,46838,0,11.0,87.0,0.0,0.0,0.0,0.4,1.1,5213,41330,0,14,210,508
E14000974,STOKE-ON-TRENT SOUTH,42700,42470,97.6,72.3,72.2,15.8,15.8,0.0,0.1,0.1,1.9,0.0,99.1,41676,30857,30846,0,46,61,794,6744,6744,0,42321,0,25.4,72.2,0.0,0.0,0.1,0.0,1.7,10830,30846,0,46,15,733
E14000975,STONE,41432,41122,90.0,29.5,29.5,26.0,26.0,0.4,1.6,2.9,9.3,0.7,97.7,37275,12227,12227,165,644,1201,3847,10777,10777,281,40485,1574,60.5,29.5,3.8,0.4,1.2,1.3,6.4,25048,12227,165,479,557,2646
E14000976,STOURBRIDGE,41692,41547,98.8,91.3,90.5,4.3,89.7,0.0,0.0,0.0,0.9,0.0,99.5,41174,38077,37712,1,5,7,373,1787,37390,0,41499,167,8.3,90.5,0.4,0.0,0.0,0.0,0.9,3462,37712,1,4,2,366
E14000977,STRATFORD-ON-AVON,49197,48777,93.9,48.1,45.1,21.9,42.1,0.3,1.0,1.8,5.3,0.6,97.9,46179,23647,22169,169,496,909,2598,10773,20729,305,48172,84,48.8,45.1,0.2,0.3,0.7,0.8,3.4,24010,22169,169,327,413,1689
E14000978,STREATHAM,53524,53283,96.3,74.8,67.3,38.0,61.9,0.0,0.0,0.0,3.3,0.0,96.6,51529,40022,36033,0,0,3,1754,20337,33126,0,51706,0,29.0,67.3,0.0,0.0,0.0,0.0,3.3,15496,36033,0,0,3,1751
E14000979,STRETFORD AND URMSTON,47736,47506,98.2,65.9,64.2,5.0,63.6,0.0,0.1,0.3,1.3,0.0,98.8,46881,31465,30654,4,65,134,625,2373,30360,10,47148,2,34.0,64.2,0.0,0.0,0.1,0.1,1.0,16227,30654,4,61,69,491
E14000980,STROUD,51516,51220,91.7,21.5,21.4,17.4,21.4,0.3,0.9,1.9,7.7,0.3,95.0,47247,11055,11039,132,447,1003,3973,8976,11039,133,48954,72,70.3,21.4,0.1,0.3,0.6,1.1,5.8,36208,11039,132,315,556,2970
E14000981,SUFFOLK COASTAL,57738,56967,92.8,25.2,25.2,13.3,13.3,0.2,0.8,1.5,5.9,0.6,97.3,53581,14553,14525,120,465,883,3386,7702,7702,369,56199,1991,67.6,25.2,3.4,0.2,0.6,0.7,4.3,39056,14525,120,345,418,2503
E14000982,SUNDERLAND CENTRAL,51399,51111,97.0,64.3,60.5,12.5,58.4,0.0,0.0,0.2,2.5,0.0,97.5,49839,33037,31104,1,25,113,1272,6400,30015,1,50105,0,36.5,60.5,0.0,0.0,0.0,0.2,2.3,18735,31104,1,24,88,1159
E14000983,SURREY HEATH,48004,47853,98.0,70.7,70.1,11.2,11.2,0.0,0.0,0.1,1.7,0.0,99.6,47051,33957,33643,1,16,51,802,5363,5367,3,47811,0,27.9,70.1,0.0,0.0,0.0,0.1,1.6,13408,33643,1,15,35,751
E14000984,SUTTON AND CHEAM,44742,44609,98.1,86.8,84.3,8.2,82.8,0.0,0.0,0.0,1.6,0.0,98.1,43886,38839,37721,0,3,5,723,3670,37057,0,43906,0,13.8,84.3,0.0,0.0,0.0,0.0,1.6,6165,37721,0,3,2,718
E14000985,SUTTON COLDFIELD,43574,43487,98.0,86.0,85.2,39.0,84.9,0.0,0.1,0.4,1.8,0.1,98.2,42713,37463,37134,3,41,190,774,17015,36999,53,42788,0,12.8,85.2,0.0,0.0,0.1,0.3,1.3,5579,37134,3,38,149,584
E14000986,TAMWORTH,44304,44130,97.1,77.1,74.0,7.1,71.7,0.2,0.4,0.8,2.5,0.1,99.3,43025,34169,32797,107,166,342,1105,3150,31783,27,44008,0,23.1,74.0,0.0,0.2,0.1,0.4,1.7,10228,32797,107,59,176,763
E14000987,TATTON,42866,42610,92.5,54.0,47.8,8.7,44.1,0.3,0.8,1.7,6.9,0.4,97.9,39640,23135,20487,125,353,717,2970,3749,18902,186,41986,2075,44.7,47.8,4.8,0.3,0.5,0.8,5.3,19153,20487,125,228,364,2253
E14000988,TAUNTON DEANE,58643,58273,89.7,41.7,32.8,25.7,25.7,0.5,1.9,3.8,9.6,1.2,95.9,52629,24469,19218,305,1124,2209,5644,15043,15043,725,56241,18,57.0,32.8,0.0,0.5,1.4,1.9,5.9,33411,19218,305,819,1085,3435
E14000989,TELFORD,46218,45937,98.2,84.8,82.5,12.6,81.3,0.0,0.0,0.1,1.2,0.0,98.6,45376,39180,38136,0,4,64,561,5809,37579,3,45579,19832,15.7,82.5,42.9,0.0,0.0,0.1,1.1,7240,38136,0,4,60,497
E14000990,TEWKESBURY,55100,53942,91.9,63.3,60.3,23.2,58.8,0.2,0.8,1.6,6.0,0.4,93.4,50629,34869,33247,89,447,895,3313,12766,32378,237,51474,7,31.5,60.3,0.0,0.2,0.6,0.8,4.4,17382,33247,89,358,448,2418
E14000991,THE COTSWOLDS,53894,53506,92.7,40.3,40.0,39.9,39.9,0.2,0.7,1.6,6.5,0.8,95.3,49982,21713,21571,89,377,852,3524,21518,21520,430,51354,105,52.7,40.0,0.2,0.2,0.5,0.9,5.0,28411,21571,89,288,475,2672
E14000992,THE WREKIN,44752,44581,95.4,77.0,74.3,9.5,72.2,0.2,0.6,1.4,4.2,0.2,99.0,42687,34471,33261,82,280,614,1894,4272,32304,106,44301,16291,21.1,74.3,36.4,0.2,0.4,0.7,2.9,9426,33261,82,198,334,1280
E14000993,THIRSK AND MALTON,55294,54491,87.7,9.9,9.9,9.9,9.9,1.9,3.7,5.6,10.9,2.3,95.6,48473,5476,5476,1023,2026,3084,6018,5475,5476,1290,52849,16201,77.8,9.9,29.3,1.9,1.8,1.9,5.3,42997,5476,1023,1003,1058,2934
E14000994,THORNBURY AND YATE,40764,40536,97.1,70.8,70.4,17.9,70.4,0.2,0.4,0.8,2.4,0.3,99.1,39577,28875,28696,76,182,321,959,7312,28691,122,40400,1,26.7,70.4,0.0,0.2,0.3,0.3,1.6,10881,28696,76,106,139,638
E14000995,THURROCK,53751,53550,95.9,87.1,85.4,31.8,31.8,0.1,0.4,1.7,3.7,0.1,96.5,51548,46814,45918,31,223,917,2002,17117,17117,36,51887,0,10.5,85.4,0.0,0.1,0.4,1.3,2.0,5630,45918,31,192,694,1085
E14000996,TIVERTON AND HONITON,51455,51087,82.5,16.8,16.8,16.8,16.8,0.9,3.6,6.8,16.8,2.1,93.6,42460,8653,8647,448,1837,3515,8627,8647,8647,1073,48159,260,65.7,16.8,0.5,0.9,2.7,3.3,9.9,33813,8647,448,1389,1678,5112
