parl_const,parliamentary_constituency_name,All Premises,All Matched Premises,SFBB availability (% premises),UFBB (100Mbit/s) availability (% premises),UFBB availability (% premises),Full Fibre availability (% premises),Gigabit availability (% premises),% of premises unable to receive 2Mbit/s,% of premises unable to receive 5Mbit/s,% of premises unable to receive 10Mbit/s,% of premises unable to receive 30Mbit/s,% of premises below the USO,% of premises with NGA,Number of premises with SFBB availability,Number of premises with UFBB (100Mbit/s) availability,Number of premises with UFBB availability,Number of premises unable to receive 2Mbit/s,Number of premises unable to receive 5Mbit/s,Number of premises unable to receive 10Mbit/s,Number of premises unable to receive 30Mbit/s,Number of premises with Full Fibre availability,Number of premises with Gigabit availability,Number of premises below the USO,Number of premises with NGA,Number of premises able to receive decent broadband from FWA,% of premises with 30<300Mbit/s download speed,% of premises with >=300Mbit/s download speed,% of premises able to receive decent broadband from FWA,% of premises with 0<2Mbit/s download speed,% of premises with 2<5Mbit/s download speed,% of premises with 5<10Mbit/s download speed,% of premises with 10<30Mbit/s download speed,Number of premises with 30<300Mbit/s download speed,Number of premises with >=300Mbit/s download speed,Number of premises with 0<2Mbit/s download speed,Number of premises with 2<5Mbit/s download speed,Number of premises with 5<10Mbit/s download speed,Number of premises with 10<30Mbit/s download speed
E14000928,SKIPTON AND RIPON,52459,52188,91.3,29.9,27.4,25.7,25.7,1.2,2.2,3.3,8.2,0.6,97.7,47883,15667,14360,616,1170,1735,4305,13479,13494,328,51265,18439,63.9,27.4,35.1,1.2,1.1,1.1,4.9,33523,14360,616,554,565,2570
E14000929,SLEAFORD AND NORTH HYKEHAM,57640,57318,93.6,50.5,49.7,29.6,49.1,0.7,1.5,2.2,5.9,0.4,98.5,53942,29114,28658,409,866,1278,3376,17042,28299,206,56769,10505,43.9,49.7,18.2,0.7,0.8,0.7,3.6,25284,28658,409,457,412,2098
E14000930,SLOUGH,55377,55192,98.8,95.1,93.3,75.3,90.2,0,0,0.1,0.9,0,98.9,54709,52652,51649,4,19,36,483,41696,49934,3,54782,0,5.5,93.3,0,0,0,0,0.8,3060,51649,4,15,17,447
E14000931,SOLIHULL,46143,46068,99.4,97.6,97.3,85,96.9,0,0,0.1,0.5,0,99.4,45848,45056,44910,0,3,56,220,39208,44705,0,45851,1,2,97.3,0,0,0,0.1,0.4,938,44910,0,3,53,164
E14000932,SOMERTON AND FROME,54146,53833,87.3,45.1,44.3,26,43.8,0.4,1.7,4.2,12.2,0.5,94.9,47246,24433,23972,204,944,2289,6587,14083,23732,285,51399,3372,43,44.3,6.2,0.4,1.4,2.5,7.9,23274,23972,204,740,1345,4298
E14000933,SOUTH BASILDON AND EAST THURROCK,44988,44924,97.7,78.8,78.1,28.5,68,0.1,0.4,0.8,2.2,0,99.2,43953,35465,35155,45,173,353,971,12824,30580,19,44606,5,19.6,78.1,0,0.1,0.3,0.4,1.4,8798,35155,45,128,180,618
E14000934,SOUTH CAMBRIDGESHIRE,55071,54853,96.8,71.6,70.6,42.3,67.4,0.1,0.4,0.9,2.8,0.1,98.3,53298,39439,38891,50,220,473,1555,23299,37105,77,54160,72,26.2,70.6,0.1,0.1,0.3,0.5,2,14407,38891,50,170,253,1082
E14000935,SOUTH DERBYSHIRE,50784,50488,96.3,65.8,64.7,62.7,63.7,0.2,0.6,0.9,3.1,0.2,98.8,48900,33436,32866,106,322,482,1588,31851,32373,111,50179,0,31.6,64.7,0,0.2,0.4,0.3,2.2,16034,32866,106,216,160,1106
E14000936,SOUTH DORSET,49950,49457,96.4,22.4,22.4,22.4,22.4,0.1,0.3,0.6,2.7,0.2,98.6,48127,11212,11212,55,171,294,1330,11212,11212,123,49255,5,73.9,22.4,0,0.1,0.2,0.2,2.1,36915,11212,55,116,123,1036
E14000937,SOUTH EAST CAMBRIDGESHIRE,55829,55462,96.4,68.3,66.4,40.6,64.2,0.2,0.5,1,3,0.2,98.7,53797,38117,37068,119,256,563,1665,22686,35824,88,55097,470,30,66.4,0.8,0.2,0.2,0.5,2,16729,37068,119,137,307,1102
E14000938,SOUTH EAST CORNWALL,48843,48566,90.1,55.3,55.3,42.6,55.3,0.4,1.1,2,9.4,0.4,95.5,43986,26996,26994,199,534,959,4580,20800,26990,215,46666,8470,34.8,55.3,17.3,0.4,0.7,0.9,7.4,16992,26994,199,335,425,3621
E14000939,SOUTH HOLLAND AND THE DEEPINGS,52119,51920,91.8,49.5,49,48.6,48.6,0.4,1.3,2.3,7.8,0.7,99,47844,25797,25553,206,677,1183,4076,25312,25315,376,51573,47,42.8,49,0.1,0.4,0.9,1,5.6,22291,25553,206,471,506,2893
E14000940,SOUTH LEICESTERSHIRE,49927,49795,96.8,65.2,62.5,44.2,60.4,0.1,0.4,0.7,2.9,0.1,98.5,48345,32575,31187,73,185,327,1450,22082,30168,28,49174,0,34.4,62.5,0,0.1,0.2,0.3,2.2,17158,31187,73,112,142,1123
E14000941,SOUTH NORFOLK,53256,53088,93.2,36,35.1,33.3,34.7,0.4,1,1.8,6.5,1,98.6,49649,19165,18696,196,528,969,3439,17730,18463,527,52499,6,58.1,35.1,0,0.4,0.6,0.8,4.6,30953,18696,196,332,441,2470
E14000942,SOUTH NORTHAMPTONSHIRE,56276,56174,96.9,75.9,71.6,66.5,68.7,0.2,1,1.5,2.9,0.3,98.1,54531,42741,40294,99,580,836,1643,37419,38644,168,55213,46,25.3,71.6,0.1,0.2,0.9,0.5,1.4,14237,40294,99,481,256,807
E14000943,SOUTH RIBBLE,46604,46436,96.5,71,70,41.3,69,0.1,0.5,0.8,3.2,0,99,44967,33066,32635,29,238,391,1469,19244,32149,12,46159,15738,26.5,70,33.8,0.1,0.4,0.3,2.3,12332,32635,29,209,153,1078
E14000944,SOUTH SHIELDS,42575,42536,98.4,84.3,83.9,3.9,83.6,0,0.2,0.3,1.5,0,98.9,41906,35890,35731,15,75,148,630,1653,35596,2,42126,0,14.5,83.9,0,0,0.1,0.2,1.1,6175,35731,15,60,73,482
E14000945,SOUTH STAFFORDSHIRE,43591,43481,93.9,44.8,40,36.6,36.8,0.1,0.6,1.1,5.8,0,99.1,40941,19533,17457,59,246,487,2540,15939,16052,13,43193,2320,53.9,40,5.3,0.1,0.4,0.6,4.7,23484,17457,59,187,241,2053
E14000946,SOUTH SUFFOLK,46559,46356,95,22.8,22.7,21.4,22.7,0.3,0.7,1,4.6,0.3,99.1,44237,10630,10569,137,307,465,2119,9975,10556,128,46131,8709,72.3,22.7,18.7,0.3,0.4,0.3,3.6,33668,10569,137,170,158,1654
E14000947,SOUTH SWINDON,49904,49856,94.4,91.1,90.3,70.4,89.1,0,0.5,1.5,5.5,0.3,95,47108,45465,45048,17,244,730,2748,35147,44474,126,47408,0,4.1,90.3,0,0,0.5,1,4,2060,45048,17,227,486,2018
E14000948,SOUTH THANET,51825,51561,97.4,68.2,68.2,68,68.1,0.1,0.3,0.6,2.1,0.1,98.9,50478,35344,35344,50,153,289,1083,35260,35292,27,51280,12355,29.2,68.2,23.8,0.1,0.2,0.3,1.5,15134,35344,50,103,136,794
E14000949,SOUTH WEST BEDFORDSHIRE,54685,52474,94.3,74.7,73,22.2,71.4,0,0.1,0.3,1.7,0.1,95.3,51546,40867,39946,13,65,169,928,12118,39048,39,52115,0,21.2,73,0,0,0.1,0.2,1.4,11600,39946,13,52,104,759
E14000950,SOUTH WEST DEVON,44329,44046,92.2,74.2,73.5,27.3,72.8,0.2,0.9,2.7,7.2,0.5,96.3,40856,32894,32576,81,380,1183,3190,12093,32253,230,42709,11560,18.7,73.5,26.1,0.2,0.7,1.8,4.5,8280,32576,81,299,803,2007
E14000951,SOUTH WEST HERTFORDSHIRE,48276,48080,96.6,77.5,76.6,43.6,75.2,0.2,0.3,0.5,3,0.1,99.2,46645,37390,36984,93,158,258,1435,21064,36314,61,47869,0,20,76.6,0,0.2,0.1,0.2,2.4,9661,36984,93,65,100,1177
E14000952,SOUTH WEST NORFOLK,52545,52321,91.3,33.3,31.5,29.5,30.2,0.8,1.6,2.6,8.3,1.1,98.2,47986,17478,16539,410,833,1385,4335,15513,15871,600,51620,11,59.8,31.5,0,0.8,0.8,1.1,5.6,31447,16539,410,423,552,2950
E14000953,SOUTH WEST SURREY,48820,48474,95.5,52.6,49.9,38.7,47.9,0,0.2,0.4,3.8,0.1,99.2,46631,25685,24376,22,92,190,1843,18884,23390,73,48416,0,45.6,49.9,0,0,0.1,0.2,3.4,22255,24376,22,70,98,1653
E14000954,SOUTH WEST WILTSHIRE,50346,50220,95.6,65.4,65.4,21,64.2,0.3,0.5,0.9,4.1,0.2,98.6,48138,32906,32906,137,275,454,2082,10564,32317,90,49624,1394,30.3,65.4,2.8,0.3,0.3,0.4,3.2,15232,32906,137,138,179,1628
E14000955,"SOUTHAMPTON, ITCHEN",52419,52321,96.7,93.4,93,63.4,92.2,0,0,0.3,3.2,0,96.8,50667,48982,48771,0,1,174,1654,33252,48323,2,50740,0,3.6,93,0,0,0,0.3,2.8,1896,48771,0,1,173,1480
E14000956,"SOUTHAMPTON, TEST",51265,51176,99.1,97.9,97.5,87.8,97,0,0,0.3,0.7,0,99.2,50821,50170,49969,1,20,176,355,44996,49735,9,50842,0,1.7,97.5,0,0,0,0.3,0.3,852,49969,1,19,156,179
E14000957,SOUTHEND WEST,43142,43042,99,80,73.1,53.1,67.4,0,0,0,0.7,0,99.2,42729,34518,31553,0,1,3,313,22902,29064,2,42813,162,25.9,73.1,0.4,0,0,0,0.7,11176,31553,0,1,2,310
E14000958,SOUTHPORT,47602,46748,96.9,46.4,31.1,2,17.4,0,0,0.1,1.3,0.1,97.9,46112,22082,14822,0,18,45,636,960,8303,30,46614,341,65.7,31.1,0.7,0,0,0.1,1.2,31290,14822,0,18,27,591
E14000959,SPELTHORNE,45599,45511,97.4,87,86,47,84.7,0,0,0.5,2.4,0,98.1,44436,39665,39202,1,9,207,1075,21448,38623,2,44719,0,11.5,86,0,0,0,0.4,1.9,5234,39202,1,8,198,868
E14000960,ST ALBANS,46667,46551,98,88.9,87,54.6,84.8,0,0,0.1,1.8,0,99,45733,41507,40585,0,1,28,818,25493,39576,11,46197,0,11,87,0,0,0,0.1,1.7,5148,40585,0,1,27,790
E14000961,ST AUSTELL AND NEWQUAY,55820,55441,90.4,40.2,34,30.3,30.3,0.1,0.7,1.3,8.9,0.3,94.6,50454,22417,18995,73,396,698,4987,16921,16921,165,52826,3473,56.4,34,6.2,0.1,0.6,0.5,7.7,31459,18995,73,323,302,4289
E14000962,ST HELENS NORTH,47375,47306,97.7,83.5,83.4,4.5,83.3,0,0.4,0.7,2.2,0,99.5,46286,39543,39530,15,194,335,1020,2145,39469,5,47142,17424,14.3,83.4,36.8,0,0.4,0.3,1.4,6756,39530,15,179,141,685
E14000963,ST HELENS SOUTH AND WHISTON,52411,52303,97.1,88,87.6,29.3,86.7,0.1,0.5,0.7,2.7,0,98.1,50900,46103,45898,38,260,387,1403,15381,45430,8,51428,20414,9.5,87.6,38.9,0.1,0.4,0.2,1.9,5002,45898,38,222,127,1016
E14000964,ST IVES,51128,50789,87.7,35,35,35,35,0.2,0.7,1.7,11.6,0.4,93.1,44851,17876,17876,104,368,885,5938,17876,17876,221,47599,7297,52.8,35,14.3,0.2,0.5,1,9.9,26975,17876,104,264,517,5053
E14000965,STAFFORD,48305,47770,94.8,71.1,71.1,11,70.9,0.2,0.6,1.2,4.1,0.1,97.9,45789,34340,34337,87,267,575,1981,5290,34234,34,47276,239,23.7,71.1,0.5,0.2,0.4,0.6,2.9,11452,34337,87,180,308,1406
E14000966,STAFFORDSHIRE MOORLANDS,37581,37488,90.8,51.9,50.6,20.3,50,0.7,1.8,3.3,9,0.9,98.1,34106,19494,19001,267,671,1244,3382,7635,18786,354,36874,1,40.2,50.6,0,0.7,1.1,1.5,5.7,15105,19001,267,404,573,2138
E14000967,STALYBRIDGE AND HYDE,48799,48614,96.3,49.3,49.3,46.2,49.3,0,0,0.1,3.3,0,99.4,46986,24074,24074,2,12,69,1628,22548,24057,4,48530,0,47,49.3,0,0,0,0.1,3.2,22912,24074,2,10,57,1559
E14000968,STEVENAGE,44623,44545,98.8,86.3,86.3,12.5,86,0,0,0.1,1,0,99.3,44103,38492,38492,1,22,57,442,5580,38379,3,44324,0,12.6,86.3,0,0,0,0.1,0.9,5611,38492,1,21,35,385
E14000969,STOCKPORT,45295,44954,98.5,86.4,86.4,23.1,86.2,0,0,0,0.8,0,98.5,44604,39139,39139,1,2,4,350,10482,39045,18,44632,2275,12.1,86.4,5,0,0,0,0.8,5465,39139,1,1,2,346
E14000970,STOCKTON NORTH,45549,45404,95.8,91.5,91.3,51.9,89.2,0,0.5,1.6,3.9,0.3,96.7,43637,41684,41576,20,234,711,1767,23648,40620,157,44055,3921,4.5,91.3,8.6,0,0.5,1,2.3,2061,41576,20,214,477,1056
E14000971,STOCKTON SOUTH,47934,47826,96.6,92.6,92.4,27.7,88.8,0.1,0.6,1.5,3.2,0.1,96.9,46310,44381,44307,34,281,735,1516,13295,42567,26,46432,14981,4.2,92.4,31.3,0.1,0.5,0.9,1.6,2003,44307,34,247,454,781
E14000972,STOKE-ON-TRENT CENTRAL,43395,43227,97.4,89.1,89.1,27.4,89,0,0,0.2,2.2,0,97.6,42256,38668,38668,0,12,92,971,11880,38632,12,42356,0,8.3,89.1,0,0,0,0.2,2,3588,38668,0,12,80,879
E14000973,STOKE-ON-TRENT NORTH,47707,47577,98.8,90,88.8,38.7,88.1,0,0,0,0.9,0,99.3,47158,42921,42375,0,1,18,419,18443,42011,5,47357,0,10,88.8,0,0,0,0,0.8,4783,42375,0,1,17,401
E14000974,STOKE-ON-TRENT SOUTH,42829,42738,98.5,82.8,82.8,41.7,82.8,0,0.1,0.1,1.3,0,99.4,42184,35476,35476,0,39,54,554,17849,35467,0,42588,0,15.7,82.8,0,0,0.1,0,1.2,6708,35476,0,39,15,500
E14000975,STONE,41864,41656,91.1,40.3,40.3,36.9,40.3,0.4,1.4,2.7,8.4,0.4,98.2,38141,16875,16872,150,605,1126,3515,15466,16875,188,41092,1562,50.8,40.3,3.7,0.4,1.1,1.2,5.7,21269,16872,150,455,521,2389
E14000976,STOURBRIDGE,41560,41477,99,92.3,91.7,7.3,91.1,0,0,0,0.8,0,99.7,41146,38347,38114,0,3,7,331,3049,37842,0,41448,169,7.3,91.7,0.4,0,0,0,0.8,3032,38114,0,3,4,324
E14000977,STRATFORD-ON-AVON,50222,49831,95.2,61.9,59.9,37.9,57.8,0.3,0.7,1.3,4,0.4,98.1,47801,31088,30075,140,373,647,2030,19052,29031,219,49271,528,35.3,59.9,1.1,0.3,0.5,0.5,2.8,17726,30075,140,233,274,1383
E14000978,STREATHAM,53711,53551,97.8,86.5,82.4,68.1,78.1,0,0,0,1.9,0,98.1,52552,46472,44263,0,0,1,999,36590,41963,11,52673,0,15.4,82.4,0,0,0,0,1.9,8289,44263,0,0,1,998
E14000979,STRETFORD AND URMSTON,48802,48748,98.6,66.8,65.4,7.1,64.5,0,0.2,0.3,1.3,0.1,99.1,48099,32612,31937,6,109,151,649,3476,31488,29,48346,2,33.1,65.4,0,0,0.2,0.1,1,16162,31937,6,103,42,498
E14000980,STROUD,52355,52185,93,32,32,30.9,32,0.1,0.5,1.4,6.7,0.1,95.8,48682,16746,16746,70,256,743,3503,16188,16734,45,50136,643,61,32,1.2,0.1,0.4,0.9,5.3,31936,16746,70,186,487,2760
E14000981,SUFFOLK COASTAL,58256,57626,94.5,36.7,36.7,25,36.7,0.2,0.5,1.1,4.4,0.4,97.9,55081,21385,21376,105,314,624,2545,14576,21356,235,57053,2216,57.9,36.7,3.8,0.2,0.4,0.5,3.3,33705,21376,105,209,310,1921
E14000982,SUNDERLAND CENTRAL,51692,51515,97.2,69.8,67.3,22.8,65.8,0,0.1,0.2,2.5,0,97.7,50244,36089,34774,11,34,83,1271,11808,33991,6,50483,0,29.9,67.3,0,0,0,0.1,2.3,15470,34774,11,23,49,1188
E14000983,SURREY HEATH,48751,48641,98.5,81.3,80.9,37.4,79.4,0,0,0.1,1.3,0,99.7,48029,39619,39463,1,9,58,612,18224,38713,2,48588,0,17.6,80.9,0,0,0,0.1,1.1,8566,39463,1,8,49,554
E14000984,SUTTON AND CHEAM,44954,44903,98.4,89.6,88.4,53.3,86.1,0,0,0,1.5,0,98.4,44227,40276,39734,0,3,5,676,23965,38701,3,44251,0,10,88.4,0,0,0,0,1.5,4493,39734,0,3,2,671
E14000985,SUTTON COLDFIELD,43673,43635,98.2,87.4,86.8,41.4,86.4,0,0.1,0.5,1.7,0.1,98.4,42901,38161,37901,7,51,206,734,18079,37742,22,42960,0,11.4,86.8,0,0,0.1,0.4,1.2,5000,37901,7,44,155,528
E14000986,TAMWORTH,44752,44681,97.5,77.9,74.9,8.7,72.5,0.2,0.4,0.7,2.4,0,99.6,43624,34862,33521,69,162,335,1057,3896,32464,18,44560,0,22.6,74.9,0,0.2,0.2,0.4,1.6,10103,33521,69,93,173,722
E14000987,TATTON,43191,43015,93.1,60.8,56.2,20,53.4,0.2,0.7,1.4,6.5,0.3,98.2,40229,26278,24284,102,319,599,2786,8619,23063,149,42404,2151,36.9,56.2,5,0.2,0.5,0.6,5.1,15945,24284,102,217,280,2187
E14000988,TAUNTON DEANE,59622,59381,91.9,62.8,58.7,56.8,56.8,0.5,1.7,2.9,7.7,0.6,96.7,54801,37417,35024,286,1006,1758,4580,33873,33873,383,57684,19,33.2,58.7,0,0.5,1.2,1.3,4.7,19777,35024,286,720,752,2822
E14000989,TELFORD,47181,47009,98.5,85.3,83.7,15.5,82.1,0,0,0.1,1.2,0,98.9,46457,40258,39499,0,20,67,552,7290,38736,16,46651,19519,14.7,83.7,41.4,0,0,0.1,1,6958,39499,0,20,47,485
E14000990,TEWKESBURY,55594,54707,93.1,71.4,69.8,35.4,70.2,0.1,0.6,1.6,5.3,0.2,94.1,51744,39694,38814,80,341,902,2963,19678,39035,138,52333,3,23.3,69.8,0,0.1,0.5,1,3.7,12930,38814,80,261,561,2061
E14000991,THE COTSWOLDS,54444,54231,94.5,46.9,46.8,46.7,46.7,0.2,0.5,1.2,5.1,0.3,96.6,51431,25547,25483,96,283,674,2800,25418,25420,155,52587,220,47.7,46.8,0.4,0.2,0.3,0.7,3.9,25948,25483,96,187,391,2126
E14000992,THE WREKIN,45655,45483,96.3,80.1,76.1,16.8,75.9,0.2,0.5,1,3.4,0.1,99,43947,36578,34765,87,244,435,1536,7664,34650,64,45182,16227,20.1,76.1,35.5,0.2,0.3,0.4,2.4,9182,34765,87,157,191,1101
E14000993,THIRSK AND MALTON,56025,55588,89.6,26.2,26.2,26.2,26.2,1.5,3.1,4.6,9.6,1.1,96.6,50207,14656,14656,816,1733,2574,5381,14655,14656,623,54137,19370,63.5,26.2,34.6,1.5,1.6,1.5,5,35551,14656,816,917,841,2807
E14000994,THORNBURY AND YATE,42028,41901,97.6,74.1,74,23.4,73.6,0.2,0.4,0.7,2.1,0.2,99.3,41003,31122,31098,78,189,314,898,9843,30930,69,41749,0,23.6,74,0,0.2,0.3,0.3,1.4,9905,31098,78,111,125,584
E14000995,THURROCK,53923,53831,96.6,89.8,88.4,55.4,87.3,0.1,0.3,1.3,3.2,0.1,97.1,52115,48433,47690,34,146,708,1716,29879,47099,30,52382,0,8.2,88.4,0,0.1,0.2,1,1.9,4425,47690,34,112,562,1008
E14000996,TIVERTON AND HONITON,51882,51633,85.1,43,41.3,43,43,0.8,2.7,5.2,14.4,1.1,94.3,44174,22319,21433,423,1379,2715,7459,22314,22314,580,48924,575,43.8,41.3,1.1,0.8,1.8,2.6,9.1,22741,21433,423,956,1336,4744
E14000997,TONBRIDGE AND MALLING,47298,47182,94.3,72.2,71.8,54.1,70.9,0.3,0.6,1.3,5.5,0.4,98.7,44585,34143,33940,121,295,611,2597,25586,33552,196,46704,1660,22.5,71.8,3.5,0.3,0.4,0.7,4.2,10645,33940,121,174,316,1986
E14000998,TOOTING,48156,47676,97.9,92.2,90.4,78.5,88.1,0,0,0.1,1.1,0,97.9,47124,44378,43546,0,0,53,552,37815,42432,2,47126,2,7.4,90.4,0,0,0,0.1,1,3578,43546,0,0,53,499
E14000999,TORBAY,58652,58206,96.7,88.7,86.6,73.1,84.2,0,0,0.1,2.6,0,97.3,56708,52024,50784,0,0,73,1498,42885,49408,15,57054,0,10.1,86.6,0,0,0,0.1,2.4,5924,50784,0,0,73,1425
E14001000,TORRIDGE AND WEST DEVON,51356,50834,82,32.9,28.7,32.9,32.9,1.7,5.2,9.3,17,1.3,93.9,42101,16882,14750,869,2661,4785,8733,16881,16881,677,48235,27201,53.3,28.7,53,1.7,3.5,4.1,7.7,27351,14750,869,1792,2124,3948
E14001001,TOTNES,50994,50402,86.7,44.1,43.5,42.9,43.7,0.6,1.6,3.1,12.1,1,95.9,44231,22478,22161,289,822,1592,6171,21864,22260,533,48919,5831,43.3,43.5,11.4,0.6,1,1.5,9,22070,22161,289,533,770,4579
E14001002,TOTTENHAM,55570,55365,98.8,91.2,90.5,9.9,89.9,0,0,0.2,0.8,0,98.8,54905,50692,50318,0,9,132,460,5500,49946,2,54907,0,8.3,90.5,0,0,0,0.2,0.6,4587,50318,0,9,123,328
E14001003,TRURO AND FALMOUTH,51378,50990,87.3,41.7,41.5,41.3,41.3,0.2,0.6,2,11.9,0.6,91.7,44864,21430,21341,86,300,1020,6126,21238,21238,329,47111,3608,45.8,41.5,7,0.2,0.4,1.4,9.9,23523,21341,86,214,720,5106
E14001004,TUNBRIDGE WELLS,49542,49340,95.2,76,73.7,56.4,70.7,0.1,0.5,1.1,4.4,0.3,98.5,47171,37674,36514,38,239,540,2169,27964,35008,126,48791,0,21.5,73.7,0,0.1,0.4,0.6,3.3,10657,36514,38,201,301,1629
E14001005,TWICKENHAM,52258,52090,98.7,91.1,90.5,41.9,89.8,0,0,0.1,1,0,98.8,51584,47614,47311,1,1,49,506,21887,46933,5,51614,0,8.2,90.5,0,0,0,0.1,0.9,4273,47311,1,0,48,457
E14001006,TYNEMOUTH,49205,49119,99,91.5,89.6,47.7,87.8,0,0.3,0.4,0.8,0.1,99.2,48732,45025,44111,6,139,197,387,23483,43211,42,48787,0,9.4,89.6,0,0,0.3,0.1,0.4,4621,44111,6,133,58,190
E14001007,UXBRIDGE AND SOUTH RUISLIP,45934,45744,96.3,86.4,86.2,34.8,85.9,0,0.1,0.6,3.3,0,96.3,44218,39681,39597,1,50,282,1526,15969,39448,0,44240,0,10.1,86.2,0,0,0.1,0.5,2.7,4621,39597,1,49,232,1244
E14001008,VAUXHALL,64890,64511,97.4,86.6,85.4,46.4,82,0,0,0,2,0,97.5,63217,56179,55426,0,3,4,1294,30121,53229,0,63246,0,12,85.4,0,0,0,0,2,7791,55426,0,3,1,1290
E14001009,WAKEFIELD,45060,44909,96.8,75.9,75.9,36.8,75.8,0,0,0.1,2.8,0,98,43627,34213,34213,0,3,39,1282,16586,34138,4,44149,3207,20.9,75.9,7.1,0,0,0.1,2.8,9414,34213,0,3,36,1243
E14001010,WALLASEY,44039,43977,99.4,92.6,92.6,88,92.4,0,0,0,0.4,0,99.7,43779,40785,40785,2,2,2,198,38770,40713,0,43915,0,6.8,92.6,0,0,0,0,0.4,2994,40785,2,0,0,196
E14001011,WALSALL NORTH,42329,42216,99.2,89.8,88.3,21.1,85.4,0,0,0.1,0.6,0,99.3,41975,37999,37375,0,0,44,241,8923,36157,3,42047,0,10.9,88.3,0,0,0,0.1,0.5,4600,37375,0,0,44,197
E14001012,WALSALL SOUTH,41980,41854,98.5,74.8,74.8,31.9,72.4,0,0,0.1,1.2,0,99.1,41352,31412,31391,0,6,53,502,13375,30388,0,41598,0,23.7,74.8,0,0,0,0.1,1.1,9961,31391,0,6,47,449
E14001013,WALTHAMSTOW,50678,50293,95.6,89.6,88,42.3,86.8,0,0.4,0.9,3.6,0,95.7,48459,45386,44585,0,227,474,1834,21416,43970,13,48489,0,7.6,88,0,0,0.4,0.5,2.7,3874,44585,0,227,247,1360
E14001014,WANSBECK,42100,42030,97.1,21.3,18.5,17.1,17.1,0,0.1,0.1,2.8,0.1,99.6,40861,8967,7807,14,32,56,1169,7217,7219,22,41937,0,78.5,18.5,0,0,0,0.1,2.6,33054,7807,14,18,24,1113
E14001015,WANTAGE,60570,60418,97.5,70.1,65.3,36.7,66.5,0.1,0.3,0.5,2.3,0.1,99.3,59034,42464,39536,67,176,328,1384,22242,40295,44,60173,0,32.2,65.3,0,0.1,0.2,0.3,1.7,19498,39536,67,109,152,1056
E14001016,WARLEY,41517,41427,99.2,89,88.5,40.9,87.5,0,0,0.1,0.6,0,99.3,41183,36959,36746,0,5,50,244,16971,36344,1,41212,0,10.7,88.5,0,0,0,0.1,0.5,4437,36746,0,5,45,194
E14001017,WARRINGTON NORTH,45893,45801,98.5,85.9,83.9,15.9,82.8,0,0.1,0.1,1.3,0,99.3,45207,39413,38518,22,28,62,594,7316,37991,7,45564,1029,14.6,83.9,2.2,0,0,0.1,1.2,6689,38518,22,6,34,532
E14001018,WARRINGTON SOUTH,54282,54085,97.8,87,86.2,26.9,85.4,0,0.1,0.2,1.8,0,98.8,53109,47229,46774,6,63,91,976,14591,46351,26,53646,7,11.7,86.2,0,0,0.1,0.1,1.6,6335,46774,6,57,28,885
E14001019,WARWICK AND LEAMINGTON,51772,51673,99.2,86.6,81.9,24.2,78.2,0,0.1,0.2,0.6,0,99.5,51375,44847,42386,4,56,92,298,12522,40470,14,51533,0,17.4,81.9,0,0,0.1,0.1,0.4,8989,42386,4,52,36,206
E14001020,WASHINGTON AND SUNDERLAND WEST,42193,42134,97.2,85.2,83.7,14.1,82.9,0,0.4,1.5,2.7,0.1,97.7,40992,35966,35298,21,177,629,1142,5952,34988,39,41203,0,13.5,83.7,0,0,0.4,1.1,1.2,5694,35298,21,156,452,513
E14001021,WATFORD,54125,53993,99.2,93.5,90.9,53.8,88.5,0,0,0.1,0.6,0,99.5,53688,50630,49211,0,16,48,305,29132,47874,2,53834,0,8.3,90.9,0,0,0,0.1,0.5,4477,49211,0,16,32,257
E14001022,WAVENEY,52216,52079,97.2,46.8,46.8,46.8,46.8,0.1,0.4,0.5,2.5,0.2,99.3,50752,24420,24420,29,207,285,1327,24419,24419,119,51849,1,50.4,46.8,0,0.1,0.3,0.1,2,26332,24420,29,178,78,1042
E14001023,WEALDEN,50312,50177,95.8,56,55.8,55.7,55.7,0.1,0.4,0.8,3.9,0.3,99.3,48200,28194,28081,68,211,409,1977,28046,28047,143,49957,0,40,55.8,0,0.1,0.3,0.4,3.1,20119,28081,68,143,198,1568
E14001024,WEAVER VALE,44466,44354,96.4,67,63.9,43.9,62,0.2,0.4,0.7,3.4,0.1,99.4,42864,29789,28397,98,189,319,1490,19539,27549,43,44201,0,32.5,63.9,0,0.2,0.2,0.3,2.6,14467,28397,98,91,130,1171
E14001025,WELLINGBOROUGH,53566,53494,98.9,82.4,82.4,46.6,82.3,0,0.2,0.4,1,0,99.5,52955,44123,44123,8,105,199,539,24988,44106,16,53299,30,16.5,82.4,0.1,0,0.2,0.2,0.6,8832,44123,8,97,94,340
E14001026,WELLS,53739,53545,94.8,73.8,71.1,68.6,68.6,0.2,0.8,1.5,4.8,0.2,97.9,50960,39681,38204,131,404,807,2585,36886,36886,107,52608,5089,23.7,71.1,9.5,0.2,0.5,0.7,3.3,12756,38204,131,273,403,1778
E14001027,WELWYN HATFIELD,48670,48617,97.5,78.3,76.8,19.6,75.2,0,0.1,0.3,2.4,0,99.2,47436,38131,37357,9,36,150,1181,9522,36593,2,48275,0,20.7,76.8,0,0,0.1,0.2,2.1,10079,37357,9,27,114,1031
