Country,Metric,Geography level,Unit,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Slovenia,Households,Rural,###,"  189,865 ","  190,172 ","  190,381 ","  193,736 ","  198,730 ","  199,298 ","  200,171 ","  198,793 ","  155,717 ","  155,628 ","  155,471 "
Slovenia,Fixed broadband coverage,Rural,Rural Households,"  159,117 ","  167,705 ","  171,551 ","  178,690 ","  183,825 ","  185,945 ","  191,257 ","  190,797 ","  149,451 ","  149,886 ","  150,392 "
Slovenia,NGA coverage,Rural,Rural Households,"  80,831 ","  87,006 ","  94,759 ","  97,349 ","  107,115 ","  118,981 ","  124,553 ","  124,654 ","  104,394 ","  108,869 ","  114,712 "
Slovenia,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  75,997 ","  77,568 ","  72,263 ","  79,356 ","  88,355 "
Slovenia,VHCN coverage (as defined by BEREC),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  115,254 "
Slovenia,DSL,Rural,Rural Households,"  150,146 ","  155,827 ","  156,628 ","  168,042 ","  172,275 ","  174,125 ","  173,941 ","  172,544 ","  134,640 ","  133,944 ","  131,956 "
Slovenia,VDSL,Rural,Rural Households,"  26,508 ","  31,164 ","  33,317 ","  37,570 ","  42,592 ","  43,173 ","  44,324 ","  43,540 ","  34,263 ","  33,958 ","  33,808 "
Slovenia,VDSL 2 Vectoring,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - ,  - ,  - ,  - 
Slovenia,FTTP,Rural,Rural Households,"  35,675 ","  37,315 ","  41,218 ","  45,474 ","  51,342 ","  68,290 ","  75,997 ","  77,568 ","  72,263 ","  79,356 ","  88,355 "
Slovenia,Cable modem DOCSIS 3.0,Rural,Rural Households,"  27,920 ","  34,009 ","  34,890 ","  36,363 ","  40,937 ","  42,046 ","  39,435 ","  39,399 ","  30,032 ","  31,279 ","  29,473 "
Slovenia,Cable modem DOCSIS 3.1,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - ,  - ,  - ,  - 
Slovenia,FWA,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  57,927 ","  66,189 ","  42,674 ","  42,746 ","  43,954 "
Slovenia,LTE,Rural,Rural Households,"  77,063 ","  137,741 ","  154,588 ","  176,185 ","  188,941 ","  195,621 ","  197,788 ","  198,221 ","  155,339 ","  154,050 ",#N/A
Slovenia,5G,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,"  4,400 ","  22,000 ","  70,815 "
Slovenia,5G in the 3.4–3.8 GHz band,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  14,401 ","  34,734 "
Slovenia,Satellite,Rural,Rural Households,"  189,865 ","  190,172 ","  190,381 ","  193,736 ","  198,730 ","  199,298 ","  200,171 ","  198,793 ","  155,717 ","  155,628 ","  155,471 "
Slovenia,Overall broadband coverage,Rural,Rural Households,"  184,377 ","  187,405 ","  188,599 ","  192,438 ","  197,736 ","  199,298 ",#N/A,#N/A,#N/A,#N/A,#N/A
Slovenia,DOCSIS 3.0 & FTTP coverage,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,"  84,262 ","  97,855 ",#N/A,#N/A,#N/A,#N/A,#N/A
Slovenia,WiMAX,Rural,Rural Households,"  2,339 ","  2,339 ","  2,339 ","  9,209 ","  9,381 ","  9,418 ",#N/A,#N/A,#N/A,#N/A,#N/A
Slovenia,Cable modem,Rural,Rural Households,"  39,252 ","  40,696 ","  40,840 ","  41,661 ","  44,021 ","  44,894 ",#N/A,#N/A,#N/A,#N/A,#N/A
Slovenia,HSPA,Rural,Rural Households,"  169,883 ","  173,274 ","  174,239 ","  180,416 ","  187,114 ","  191,351 ",#N/A,#N/A,#N/A,#N/A,#N/A
Spain,Households,Rural,###,"  3,392,214 ","  3,364,661 ","  3,364,661 ","  3,346,085 ","  3,319,220 ","  3,292,951 ","  3,262,199 ","  3,109,357 ","  3,060,637 ","  3,058,442 ","  3,054,288 "
Spain,Fixed broadband coverage,Rural,Rural Households,"  3,198,007 ","  3,081,186 ","  3,046,618 ","  3,080,248 ","  3,070,824 ","  3,059,825 ","  3,043,715 ","  2,888,510 ","  2,871,895 ","  2,770,075 ","  2,937,217 "
Spain,NGA coverage,Rural,Rural Households,"  784,793 ","  792,865 ","  805,546 ","  928,420 ","  1,240,026 ","  1,569,007 ","  1,913,730 ","  2,179,313 ","  2,404,928 ","  2,459,871 ","  2,685,089 "
Spain,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,691,514 ","  1,995,440 ","  2,188,010 ","  2,323,808 ","  2,655,511 "
Spain,VHCN coverage (as defined by BEREC),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  2,399,883 "
Spain,DSL,Rural,Rural Households,"  2,922,638 ","  2,707,302 ","  2,707,302 ","  2,808,723 ","  2,790,506 ","  2,767,149 ","  2,743,402 ","  2,585,051 ","  2,613,903 ","  1,665,820 ","  606,021 "
Spain,VDSL,Rural,Rural Households,"  541,329 ","  473,389 ","  473,389 ","  508,323 ","  498,784 ","  497,983 ","  494,169 ","  469,172 ","  489,014 ","  294,933 ","  52,989 "
Spain,VDSL 2 Vectoring,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - ,  - ,  - ,  - 
Spain,FTTP,Rural,Rural Households,"  86,313 ","  169,614 ","  189,497 ","  325,613 ","  692,362 ","  1,073,626 ","  1,512,794 ","  1,850,542 ","  2,109,898 ","  2,260,398 ","  2,623,263 "
Spain,Cable modem DOCSIS 3.0,Rural,Rural Households,"  299,695 ","  328,385 ","  328,385 ","  355,116 ","  417,938 ","  430,853 ","  365,147 ","  335,469 ","  191,351 ","  139,715 ","  146,278 "
Spain,Cable modem DOCSIS 3.1,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  365,147 ","  335,469 ","  191,351 ","  139,715 ","  125,405 "
Spain,FWA,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  2,050,541 ","  1,990,754 ","  1,905,424 ","  2,096,383 ","  2,754,383 "
Spain,LTE,Rural,Rural Households,"  73,753 ","  674,787 ","  900,550 ","  2,452,040 ","  2,888,276 ","  3,211,692 ","  3,223,619 ","  3,086,994 ","  3,060,637 ","  3,043,712 ",#N/A
Spain,5G,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,"  759,377 ","  1,477,177 ","  2,059,916 "
Spain,5G in the 3.4–3.8 GHz band,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  58,870 ","  312,618 "
Spain,Satellite,Rural,Rural Households,"  3,392,214 ","  3,364,661 ","  3,364,661 ","  3,346,085 ","  3,319,220 ","  3,292,951 ","  3,262,199 ","  3,109,357 ","  3,060,637 ","  3,058,442 ","  3,054,288 "
Spain,Overall broadband coverage,Rural,Rural Households,"  3,317,296 ","  3,337,266 ","  3,337,266 ","  3,324,931 ","  3,311,185 ","  3,285,073 ",#N/A,#N/A,#N/A,#N/A,#N/A
Spain,DOCSIS 3.0 & FTTP coverage,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,"  954,616 ","  1,325,966 ",#N/A,#N/A,#N/A,#N/A,#N/A
Spain,WiMAX,Rural,Rural Households,"  1,754,113 ","  1,674,874 ","  1,674,874 ","  1,721,565 ","  1,873,328 ","  1,942,937 ",#N/A,#N/A,#N/A,#N/A,#N/A
Spain,Cable modem,Rural,Rural Households,"  299,695 ","  328,385 ","  328,385 ","  355,116 ","  417,938 ","  430,853 ",#N/A,#N/A,#N/A,#N/A,#N/A
Spain,HSPA,Rural,Rural Households,"  3,224,327 ","  3,309,844 ","  3,309,844 ","  3,303,749 ","  3,303,146 ","  3,277,053 ",#N/A,#N/A,#N/A,#N/A,#N/A
Sweden,Households,Rural,###,"  480,365 ","  480,365 ","  480,365 ","  444,788 ","  419,766 ","  438,505 ","  450,620 ","  444,895 ","  450,853 ","  687,125 ","  450,037 "
Sweden,Fixed broadband coverage,Rural,Rural Households,"  440,975 ","  442,896 ","  442,896 ","  412,758 ","  358,480 ","  354,312 ","  362,529 ","  361,488 ","  363,523 ","  532,282 ","  342,907 "
Sweden,NGA coverage,Rural,Rural Households,"  42,694 ","  66,999 ","  66,999 ","  95,581 ","  95,220 ","  137,809 ","  184,520 ","  215,294 ","  246,060 ","  410,790 ","  293,852 "
Sweden,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  182,914 ","  213,853 ","  244,981 ","  409,833 ","  293,527 "
Sweden,VHCN coverage (as defined by BEREC),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  321,382 "
Sweden,DSL,Rural,Rural Households,"  423,625 ","  427,723 ","  427,723 ","  386,749 ","  330,470 ","  305,937 ","  287,750 ","  277,583 ","  253,597 ","  287,562 ","  117,723 "
Sweden,VDSL,Rural,Rural Households,"  1,197 ","  2,388 ","  2,388 ","  3,640 ","  2,400 ","  2,629 ","  2,600 ","  3,075 ","  2,433 ","  2,260 ",  761 
Sweden,VDSL 2 Vectoring,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - ,  - ,  - ,  - 
Sweden,FTTP,Rural,Rural Households,"  42,061 ","  65,734 ","  65,734 ","  92,472 ","  93,392 ","  135,873 ","  182,914 ","  213,853 ","  244,980 ","  409,832 ","  293,514 "
Sweden,Cable modem DOCSIS 3.0,Rural,Rural Households,  70 ,  143 ,  143 ,"  2,578 ","  1,255 ","  1,243 ","  1,261 ","  1,266 ","  1,393 ","  1,797 ","  1,243 "
Sweden,Cable modem DOCSIS 3.1,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  3 ,  4 ,  8 ,  9 ,  123 
Sweden,FWA,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,442 ","  1,909 ","  2,826 ","  9,910 ","  7,712 "
Sweden,LTE,Rural,Rural Households,"  463,698 ","  470,719 ","  470,719 ","  444,582 ","  419,667 ","  438,443 ","  450,564 ","  444,860 ","  450,827 ","  687,115 ",#N/A
Sweden,5G,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,"  2,173 ","  3,334 ","  301,656 "
Sweden,5G in the 3.4–3.8 GHz band,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  646 ,"  24,065 "
Sweden,Satellite,Rural,Rural Households,"  480,365 ","  480,365 ","  480,365 ","  444,788 ","  419,766 ","  438,505 ","  450,620 ","  444,895 ","  450,853 ","  687,125 ","  450,037 "
Sweden,Overall broadband coverage,Rural,Rural Households,"  474,087 ","  471,922 ","  471,922 ","  444,685 ","  419,722 ","  438,475 ",#N/A,#N/A,#N/A,#N/A,#N/A
Sweden,DOCSIS 3.0 & FTTP coverage,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,"  93,608 ","  135,937 ",#N/A,#N/A,#N/A,#N/A,#N/A
Sweden,WiMAX,Rural,Rural Households,  - ,  - ,  - ,  - ,  - ,  - ,#N/A,#N/A,#N/A,#N/A,#N/A
Sweden,Cable modem,Rural,Rural Households,  258 ,  270 ,  270 ,"  2,614 ","  1,278 ","  1,261 ",#N/A,#N/A,#N/A,#N/A,#N/A
Sweden,HSPA,Rural,Rural Households,"  470,475 ","  463,444 ","  463,444 ","  441,193 ","  417,055 ","  436,392 ",#N/A,#N/A,#N/A,#N/A,#N/A
Switzerland,Households,Rural,###,"  455,100 ","  456,654 ","  461,560 ","  465,143 ","  465,025 ","  472,687 ","  468,744 ","  475,897 ","  490,348 ","  516,803 ","  499,787 "
Switzerland,Fixed broadband coverage,Rural,Rural Households,"  447,568 ","  451,984 ","  456,839 ","  460,480 ","  458,342 ","  465,945 ","  462,139 ","  473,715 ","  488,243 ","  514,546 ","  497,450 "
Switzerland,NGA coverage,Rural,Rural Households,"  398,596 ","  418,283 ","  427,914 ","  431,911 ","  434,028 ","  443,852 ","  446,002 ","  454,601 ","  472,710 ","  504,735 ","  493,673 "
Switzerland,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  316,218 ","  349,618 ","  377,500 ","  413,427 ","  407,799 "
Switzerland,VHCN coverage (as defined by BEREC),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
Switzerland,DSL,Rural,Rural Households,"  438,206 ","  444,820 ","  449,386 ","  452,892 ","  447,854 ","  455,331 ","  451,702 ","  468,147 ","  482,597 ","  508,567 ","  493,904 "
Switzerland,VDSL,Rural,Rural Households,"  154,365 ","  176,831 ","  183,423 ","  258,071 ","  281,593 ","  285,697 ","  317,002 ","  408,184 ","  437,807 ","  479,263 ","  479,422 "
Switzerland,VDSL 2 Vectoring,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  175,217 ","  387,415 ","  423,393 ","  468,038 ","  472,984 "
Switzerland,FTTP,Rural,Rural Households,"  1,994 ","  28,151 ","  30,397 ","  33,830 ","  35,312 ","  38,792 ","  40,122 ","  97,205 ","  103,512 ","  110,033 ","  117,619 "
Switzerland,Cable modem DOCSIS 3.0,Rural,Rural Households,"  345,149 ","  354,268 ","  359,902 ","  363,758 ","  363,416 ","  376,516 ","  373,885 ","  378,742 ","  403,188 ","  430,320 ","  416,188 "
Switzerland,Cable modem DOCSIS 3.1,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  295,369 ","  305,610 ","  334,646 ","  369,745 ","  364,140 "
Switzerland,FWA,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - ,  - ,  - ,  - 
Switzerland,LTE,Rural,Rural Households,"  116,975 ","  319,131 ","  333,164 ","  436,160 ","  462,143 ","  471,218 ","  467,739 ","  475,421 ","  490,094 ","  515,770 ",#N/A
Switzerland,5G,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  190,168 ","  435,488 ","  464,952 ","  464,889 "
Switzerland,5G in the 3.4–3.8 GHz band,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  364,741 ","  464,593 "
Switzerland,Satellite,Rural,Rural Households,"  455,100 ","  456,654 ","  461,560 ","  465,143 ","  465,025 ","  472,687 ","  468,744 ","  475,897 ","  490,348 ","  516,803 ","  499,787 "
Switzerland,Overall broadband coverage,Rural,Rural Households,"  451,682 ","  454,796 ","  459,626 ","  464,433 ","  464,604 ","  472,370 ",#N/A,#N/A,#N/A,#N/A,#N/A
Switzerland,DOCSIS 3.0 & FTTP coverage,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,"  370,894 ","  384,783 ",#N/A,#N/A,#N/A,#N/A,#N/A
Switzerland,WiMAX,Rural,Rural Households,  - ,  - ,  - ,  - ,  - ,  - ,#N/A,#N/A,#N/A,#N/A,#N/A
Switzerland,Cable modem,Rural,Rural Households,"  352,628 ","  354,268 ","  359,902 ","  363,758 ","  363,416 ","  376,516 ",#N/A,#N/A,#N/A,#N/A,#N/A
Switzerland,HSPA,Rural,Rural Households,"  437,038 ","  439,040 ","  450,436 ","  459,075 ","  461,877 ","  469,487 ",#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,Households,Rural,###,"  2,287,167 ","  2,398,925 ","  2,398,925 ","  2,449,311 ","  2,410,407 ","  2,675,725 ","  2,675,725 ","  2,701,193 ","  2,659,971 ","  2,651,370 ","  2,624,964 "
United Kingdom,Fixed broadband coverage,Rural,Rural Households,"  2,287,167 ","  2,398,925 ","  2,398,925 ","  2,449,311 ","  2,410,407 ","  2,675,725 ","  2,675,725 ","  2,701,193 ","  2,635,449 ","  2,630,829 ","  2,621,442 "
United Kingdom,NGA coverage,Rural,Rural Households,"  594,405 ","  1,100,671 ","  1,137,816 ","  1,914,576 ","  2,068,816 ","  2,415,833 ","  2,497,132 ","  2,579,853 ","  2,573,502 ","  2,577,429 ","  2,591,087 "
United Kingdom,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  158,563 ","  320,137 ","  545,951 ","  826,354 ","  1,079,259 "
United Kingdom,VHCN coverage (as defined by BEREC),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,DSL,Rural,Rural Households,"  2,280,924 ","  2,391,965 ","  2,391,965 ","  2,437,065 ","  2,398,355 ","  2,662,346 ","  2,663,202 ","  2,688,749 ","  2,608,900 ","  2,606,504 ","  2,617,618 "
United Kingdom,VDSL,Rural,Rural Households,"  585,271 ","  1,016,991 ","  1,052,775 ","  1,860,619 ","  1,998,234 ","  2,317,716 ","  2,392,427 ","  2,493,716 ","  2,494,835 ","  2,531,839 ","  2,533,132 "
United Kingdom,VDSL 2 Vectoring,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  120,396 ","  170,162 ","  184,308 ","  187,394 ","  189,238 "
United Kingdom,FTTP,Rural,Rural Households,"  10,440 ","  18,667 ","  21,867 ","  60,510 ","  103,998 ","  156,994 ","  216,734 ","  320,137 ","  538,182 ","  781,043 ","  1,034,346 "
United Kingdom,Cable modem DOCSIS 3.0,Rural,Rural Households,"  75,079 ","  56,472 ","  56,472 ","  56,150 ","  53,431 ","  83,321 ","  83,321 ","  84,302 ","  84,431 ","  84,591 ","  85,481 "
United Kingdom,Cable modem DOCSIS 3.1,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,  - ,"  11,807 ","  84,591 ","  85,481 "
United Kingdom,FWA,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  40,281 ","  76,534 ","  92,916 ","  101,035 ","  93,314 "
United Kingdom,LTE,Rural,Rural Households,  - ,"  226,416 ","  242,924 ","  2,333,660 ","  2,299,732 ","  2,658,311 ","  2,658,311 ","  2,681,128 ","  2,633,741 ","  2,625,984 ",#N/A
United Kingdom,5G,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,  - ,"  115,755 ","  266,170 ","  1,376,223 "
United Kingdom,5G in the 3.4–3.8 GHz band,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,Satellite,Rural,Rural Households,"  2,287,167 ","  2,398,925 ","  2,398,925 ","  2,449,311 ","  2,410,407 ","  2,675,725 ","  2,675,725 ","  2,701,193 ","  2,659,971 ","  2,651,370 ","  2,624,964 "
United Kingdom,Overall broadband coverage,Rural,Rural Households,"  2,284,925 ","  2,396,664 ","  2,396,784 ","  2,447,485 ","  2,410,407 ","  2,675,725 ",#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,DOCSIS 3.0 & FTTP coverage,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,"  146,715 ","  287,272 ",#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,WiMAX,Rural,Rural Households,"  61,753 ","  64,785 ","  64,785 ",  - ,  - ,  - ,#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,Cable modem,Rural,Rural Households,"  75,079 ","  56,472 ","  56,472 ","  56,150 ","  53,431 ","  83,321 ",#N/A,#N/A,#N/A,#N/A,#N/A
United Kingdom,HSPA,Rural,Rural Households,"  1,946,379 ","  2,130,969 ","  2,131,089 ","  2,175,722 ","  2,274,292 ","  2,658,117 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU27,Households,Rural,###,"  30,830,489 ","  29,697,196 ","  29,784,464 ","  29,805,697 ","  29,763,952 ","  29,754,868 ","  30,364,070 ","  30,380,549 ","  30,163,450 ","  30,589,814 ","  30,617,727 "
EU27,Fixed broadband coverage,Rural,Rural Households,"  25,773,944 ","  24,866,895 ","  25,082,710 ","  25,331,731 ","  25,497,639 ","  25,815,328 ","  26,828,898 ","  27,109,077 ","  27,486,690 ","  27,810,076 ","  28,214,672 "
EU27,NGA coverage,Rural,Rural Households,"  5,140,896 ","  6,307,946 ","  7,271,792 ","  9,048,897 ","  11,416,492 ","  13,201,955 ","  16,131,656 ","  18,149,860 ","  20,449,391 ","  22,113,318 ","  24,081,077 "
EU27,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  6,371,315 ","  8,375,316 ","  10,903,473 ","  13,519,250 ","  17,049,932 "
EU27,VHCN coverage (as defined by BEREC),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  10,876,875 "
EU27,DSL,Rural,Rural Households,"  23,508,203 ","  22,538,866 ","  22,875,348 ","  23,224,026 ","  23,359,077 ","  23,743,975 ","  24,529,490 ","  24,471,785 ","  24,598,139 ","  23,499,761 ","  20,627,720 "
EU27,VDSL,Rural,Rural Households,"  3,027,101 ","  3,654,000 ","  4,601,754 ","  5,905,313 ","  7,639,444 ","  8,609,307 ","  10,668,939 ","  11,406,033 ","  11,860,927 ","  12,528,646 ","  11,558,368 "
EU27,VDSL 2 Vectoring,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  3,676,565 ","  4,654,554 ","  5,384,216 ","  5,538,646 ","  6,746,406 "
EU27,FTTP,Rural,Rural Households,"  933,649 ","  1,362,704 ","  1,551,504 ","  2,112,669 ","  2,999,118 ","  4,231,369 ","  5,735,266 ","  7,697,057 ","  9,972,614 ","  12,443,454 ","  16,153,488 "
EU27,Cable modem DOCSIS 3.0,Rural,Rural Households,"  1,432,039 ","  1,849,135 ","  1,889,830 ","  2,066,351 ","  2,467,317 ","  2,746,500 ","  3,159,213 ","  3,242,886 ","  3,154,756 ","  2,985,507 ","  2,907,467 "
EU27,Cable modem DOCSIS 3.1,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,042,527 ","  1,162,989 ","  1,583,685 ","  1,542,392 ","  1,627,357 "
EU27,FWA,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  13,930,126 ","  14,725,592 ","  16,048,672 ","  17,259,942 ","  18,262,501 "
EU27,LTE,Rural,Rural Households,"  8,130,498 ","  11,769,196 ","  14,759,726 ","  23,918,259 ","  26,906,922 ","  28,532,780 ","  29,796,560 ","  29,961,188 ","  30,041,430 ","  30,355,388 ",#N/A
EU27,5G,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  294,705 ","  9,699,431 ","  15,607,455 ","  22,569,144 "
EU27,5G in the 3.4–3.8 GHz band,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  2,957,481 ","  4,657,897 "
EU27,Satellite,Rural,Rural Households,"  30,398,533 ","  29,283,263 ","  29,376,264 ","  29,773,737 ","  29,731,928 ","  29,722,979 ","  30,333,043 ","  30,348,569 ","  30,131,257 ","  30,561,442 ","  30,586,199 "
EU27,Overall broadband coverage,Rural,Rural Households,"  29,924,576 ","  29,143,195 ","  29,342,374 ","  29,539,637 ","  29,579,353 ","  29,653,445 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU27,DOCSIS 3.0 & FTTP coverage,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,"  5,105,360 ","  6,411,437 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU27,WiMAX,Rural,Rural Households,"  5,082,224 ","  5,354,297 ","  5,374,134 ","  5,290,072 ","  5,285,447 ","  5,367,126 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU27,Cable modem,Rural,Rural Households,"  1,653,137 ","  1,978,102 ","  1,995,711 ","  2,192,876 ","  2,638,124 ","  3,056,578 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU27,HSPA,Rural,Rural Households,"  26,797,218 ","  26,681,176 ","  26,950,142 ","  27,625,376 ","  27,746,523 ","  27,898,779 ",#N/A,#N/A,#N/A,#N/A,#N/A
EU28,Households,Rural,###,"  33,117,656 ","  32,096,121 ","  32,183,388 ","  32,255,008 ","  32,174,359 ","  32,430,593 ","  33,039,795 ","  33,081,742 ","  32,823,421 ","  33,241,183 ","  33,242,691 "
EU28,Fixed broadband coverage,Rural,Rural Households,"  28,061,111 ","  27,265,819 ","  27,481,634 ","  27,781,043 ","  27,908,046 ","  28,491,053 ","  29,504,623 ","  29,810,270 ","  30,122,139 ","  30,440,905 ","  30,836,115 "
EU28,NGA coverage,Rural,Rural Households,"  5,735,301 ","  7,408,617 ","  8,409,608 ","  10,963,474 ","  13,485,308 ","  15,617,788 ","  18,628,788 ","  20,729,712 ","  23,022,893 ","  24,690,748 ","  26,672,163 "
EU28,Fixed VHCN coverage (FTTP & DOCSIS 3.1),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  6,529,878 ","  8,695,453 ","  11,449,424 ","  14,345,604 ","  18,129,192 "
EU28,VHCN coverage (as defined by BEREC),Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
EU28,DSL,Rural,Rural Households,"  25,789,127 ","  24,930,832 ","  25,267,314 ","  25,661,090 ","  25,757,433 ","  26,406,322 ","  27,192,692 ","  27,160,534 ","  27,207,039 ","  26,106,264 ","  23,245,338 "
EU28,VDSL,Rural,Rural Households,"  3,612,372 ","  4,670,992 ","  5,654,528 ","  7,765,932 ","  9,637,678 ","  10,927,024 ","  13,061,366 ","  13,899,750 ","  14,355,762 ","  15,060,484 ","  14,091,499 "
EU28,VDSL 2 Vectoring,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  3,796,961 ","  4,824,715 ","  5,568,524 ","  5,726,039 ","  6,935,643 "
EU28,FTTP,Rural,Rural Households,"  944,089 ","  1,381,371 ","  1,573,371 ","  2,173,179 ","  3,103,117 ","  4,388,363 ","  5,951,999 ","  8,017,195 ","  10,510,796 ","  13,224,497 ","  17,187,835 "
EU28,Cable modem DOCSIS 3.0,Rural,Rural Households,"  1,507,118 ","  1,905,607 ","  1,946,302 ","  2,122,501 ","  2,520,748 ","  2,829,821 ","  3,242,534 ","  3,327,187 ","  3,239,188 ","  3,070,098 ","  2,992,948 "
EU28,Cable modem DOCSIS 3.1,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  1,042,527 ","  1,162,989 ","  1,595,492 ","  1,626,983 ","  1,712,838 "
EU28,FWA,Rural,Rural Households,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,"  13,970,408 ","  14,802,126 ","  16,141,588 ","  17,360,977 ","  18,355,816 "
